date,t,asset,side,qty,price,notional,fee_paid,cash_change,reason,signal_score
2016-09-12,1,btc,buy,1.6402316007020192,609.67,1000.0,20.0,-1020.0,buy_reversion,63.78684444444464
2016-09-17,6,gold,buy,0.0,1308.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-09-18,7,gold,buy,0.0,1308.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-01,20,gold,buy,0.0,1322.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-08,27,gold,buy,0.0,1258.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-09,28,gold,buy,0.0,1258.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-12,31,btc,sell,1.6402316007020192,635.01,1041.5634687617892,20.831269375235784,1020.7321993865534,sell_signal,0.44640000000003965
2016-10-12,31,gold,buy,1.4743900925457298e-05,1256.5,0.018525711512837096,0.00018525711512837095,-0.018710968627965466,buy_reversion,0.0023260525173616777
2016-10-14,33,gold,buy,0.0001509267869806646,1251.75,0.1889226056030469,0.0018892260560304693,-0.1908118316590774,buy_reversion,0.023631526336022744
2016-10-15,34,gold,buy,0.0,1251.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-16,35,gold,buy,0.0,1251.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-17,36,gold,buy,2.97892207806654e-07,1254.8,0.0003737951423557894,3.7379514235578937e-06,-0.0003775330937793473,buy_reversion,4.687931174417549e-05
2016-10-18,37,btc,buy,0.05609736134860289,636.29,35.69419005250253,0.7138838010500506,-36.40807385355258,buy_reversion,2.269999999999982
2016-10-19,38,btc,buy,1.5321640448146523,629.25,964.1142251996199,19.282284503992397,-983.3965097036123,buy_reversion,81.4446084444428
2016-10-22,41,btc,sell,0.0,655.48,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-23,42,btc,sell,0.0,653.25,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-24,43,btc,sell,0.0,651.39,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-25,44,btc,sell,0.0,655.31,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-26,45,btc,sell,0.0,651.45,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-27,46,btc,sell,0.0,682.22,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-28,47,btc,sell,0.0,687.68,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-29,48,btc,sell,0.0,685.91,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-30,49,btc,sell,0.0,698.0,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-05,116,btc,sell,1.5882614061632552,994.67,1579.795972868405,31.5959194573681,1548.2000534110368,extreme_sell,-3.050000000000068
2017-01-06,117,btc,buy,0.0,999.65,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-07,118,btc,buy,0.0,896.83,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-08,119,btc,buy,0.0,908.14,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-09,120,btc,buy,0.0,910.49,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-10,121,btc,buy,0.0,906.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-11,122,btc,buy,0.0,785.22,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-12,123,btc,buy,1.957841736550536,780.92,1528.9177689070445,30.57835537814089,-1559.4961242851855,buy_reversion,10518.143363999998
2017-01-15,126,btc,sell,0.0,819.55,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-16,127,btc,sell,0.0,830.5,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-17,128,btc,sell,0.0,903.84,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-18,129,btc,sell,0.0,906.6,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-19,130,btc,sell,0.0,895.798875,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-20,131,btc,sell,0.0,893.6210875,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-21,132,btc,sell,0.0,895.64,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-22,133,btc,sell,0.0,918.603625,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-23,134,btc,sell,0.0,922.0736125,0.0,0.0,0.0,blocked_by_hold,0.0
2017-03-17,187,btc,sell,1.957841736550536,1091.171888,2136.3418640770474,42.726837281540945,2093.6150267955063,extreme_sell,-136.50811199999998
2017-03-18,188,btc,buy,0.0,952.2323625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-19,189,btc,buy,0.0,967.69,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-20,190,btc,buy,0.0,1049.084488,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-23,193,btc,buy,0.0,1038.789,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-24,194,btc,buy,2.1902468332458014,941.9197143,2063.036671417365,41.2607334283473,-2104.2974048457127,buy_reversion,16893.840499203434
2017-03-26,196,gold,buy,0.0,1247.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-03-27,197,btc,sell,0.0,1037.22925,0.0,0.0,0.0,blocked_by_hold,0.0
2017-03-28,198,btc,sell,0.0,1041.04,0.0,0.0,0.0,blocked_by_hold,0.0
2017-03-29,199,btc,sell,0.0,1040.5755,0.0,0.0,0.0,blocked_by_hold,0.0
2017-03-30,200,btc,sell,0.0,1037.90455,0.0,0.0,0.0,blocked_by_hold,0.0
2017-03-31,201,btc,sell,0.0,1034.74,0.0,0.0,0.0,blocked_by_hold,0.0
2017-04-01,202,btc,sell,0.0,1086.929571,0.0,0.0,0.0,blocked_by_hold,0.0
2017-04-02,203,btc,sell,0.0,1099.169125,0.0,0.0,0.0,blocked_by_hold,0.0
2017-04-03,204,btc,sell,0.0,1079.99,0.0,0.0,0.0,blocked_by_hold,0.0
2017-04-04,205,btc,sell,0.0,1141.600363,0.0,0.0,0.0,blocked_by_hold,0.0
2017-06-15,277,btc,sell,2.1902468332458014,2442.48025,5349.634632827913,106.99269265655826,5242.641940171355,extreme_sell,-456.14975000000004
2017-06-16,278,btc,buy,0.0,2464.959814,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-06-16,278,gold,buy,3.693342488744341e-05,1255.4,0.04636622160369646,0.0004636622160369646,-0.04682988381973342,buy_reversion,0.0011190903394240784
2017-06-17,279,btc,buy,0.0,2477.94,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-06-17,279,gold,buy,0.0,1255.4,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-06-18,280,btc,buy,0.0,2507.389252,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-06-18,280,gold,buy,0.0,1255.4,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-06-19,281,gold,buy,1.7647358046609717e-05,1248.15,0.022026549945875922,0.00022026549945875922,-0.022246815445334682,buy_reversion,0.000528565101241314
2017-06-20,282,gold,buy,5.4250503527696735e-05,1242.2,0.06738997548210489,0.0006738997548210489,-0.06806387523692593,buy_reversion,0.001609436723866958
2017-06-21,283,gold,buy,3.2568605645850126e-05,1242.5,0.04046649251496878,0.0004046649251496878,-0.04087115744011847,buy_reversion,0.0009666844376116189
2017-06-24,286,btc,buy,2.0088342844123517,2589.164888,5201.203195011066,104.02406390022132,-5305.227258911287,buy_reversion,4850.552380424959
2017-07-01,293,gold,buy,0.0,1242.25,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-07-02,294,gold,buy,0.0,1242.25,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-07-15,307,btc,sell,2.0088342844123517,2058.9956,4136.180952734181,82.72361905468362,4053.4573336794974,extreme_sell,-268.09439999999995
2017-07-16,308,btc,buy,0.0,1931.2143,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-07-17,309,btc,buy,0.0,1910.96,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-07-25,317,btc,buy,1.542146224939423,2560.997917,3949.433269779276,78.98866539558553,-4028.4219351748616,buy_reversion,34043.139651122285
2017-07-28,320,btc,sell,0.0,2781.636583,0.0,0.0,0.0,blocked_by_hold,0.0
2017-07-29,321,btc,sell,0.0,2784.8,0.0,0.0,0.0,blocked_by_hold,0.0
2017-07-30,322,btc,sell,0.0,2745.955417,0.0,0.0,0.0,blocked_by_hold,0.0
2017-07-31,323,btc,sell,0.0,2866.431667,0.0,0.0,0.0,blocked_by_hold,0.0
2017-08-01,324,btc,sell,0.0,2862.9,0.0,0.0,0.0,blocked_by_hold,0.0
2017-08-02,325,btc,sell,0.0,2693.633983,0.0,0.0,0.0,blocked_by_hold,0.0
2017-08-03,326,btc,sell,0.0,2794.117717,0.0,0.0,0.0,blocked_by_hold,0.0
2017-08-04,327,btc,sell,0.0,2790.0,0.0,0.0,0.0,blocked_by_hold,0.0
2017-08-05,328,btc,sell,0.0,3218.115017,0.0,0.0,0.0,blocked_by_hold,0.0
2017-09-04,358,btc,sell,1.542146224939423,4344.098317,6699.234820327251,133.98469640654503,6565.250123920707,extreme_sell,-238.42168300000048
2017-09-05,359,gold,sell,0.0003073684722215285,1335.55,0.4105059630754624,0.004105059630754624,0.40640090344470775,sell_signal,60.15203182077698
2017-09-05,359,btc,buy,0.0,4488.72014,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-09-06,360,btc,buy,0.0,4385.02,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-09-08,362,btc,buy,0.0,4310.750183,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-09-09,363,btc,buy,0.0,4312.26,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-09-10,364,btc,buy,0.0,4329.955,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-09-11,365,btc,buy,1.5269610185919384,4248.090017,6486.667859428566,129.73335718857132,-6616.401216617137,buy_reversion,30969.499933565538
2017-09-16,370,gold,buy,0.0,1322.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-09-17,371,gold,buy,0.0,1322.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-09-18,372,btc,sell,0.0,3678.53,0.0,0.0,0.0,blocked_by_hold,0.0
2017-09-19,373,btc,sell,0.0,3943.413333,0.0,0.0,0.0,blocked_by_hold,0.0
2017-09-20,374,btc,sell,0.0,3977.561667,0.0,0.0,0.0,blocked_by_hold,0.0
2017-09-21,375,btc,sell,0.0,3894.48,0.0,0.0,0.0,blocked_by_hold,0.0
2017-09-22,376,btc,sell,0.0,3637.50255,0.0,0.0,0.0,blocked_by_hold,0.0
2017-11-11,426,btc,sell,1.5269610185919384,6569.22,10030.942862554535,200.6188572510907,9830.324005303444,extreme_sell,-522.9072329999999
2017-11-12,427,btc,buy,0.0,5716.301583,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-11-12,427,gold,buy,0.0,1284.3,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-11-13,428,btc,buy,0.0,6550.227533,0.0,0.0,0.0,blocked_by_no_buy,0.0
