date,t,asset,side,qty,price,notional,fee_paid,cash_change,reason,signal_score
2016-09-12,1,btc,buy,0.9463762275822746,609.67,576.9771946700853,11.539543893401706,-588.516738563487,buy_reversion,35.88010000000011
2016-09-13,2,btc,buy,0.10793380330210167,610.92,65.93891911331995,1.3187783822663992,-67.25769749558636,buy_reversion,9.985599999999799
2016-09-14,3,btc,buy,0.14169650616907425,608.82,86.26766688585579,1.7253533377171157,-87.9930202235729,buy_reversion,15.563024999999497
2016-09-15,4,btc,buy,0.02454653904940866,610.38,14.982716504978058,0.29965433009956116,-15.282370835077618,buy_reversion,3.640464000000059
2016-09-16,5,btc,buy,0.0028581513117285533,609.11,1.7409285454869792,0.03481857090973958,-1.7757471163967187,buy_reversion,0.4488999999999452
2016-09-17,6,btc,buy,0.031191422602292296,607.04,18.934441176495515,0.3786888235299103,-19.313130000025424,buy_reversion,4.901796000000246
2016-09-18,7,btc,buy,0.015905639841115277,611.58,9.727571214029282,0.19455142428058567,-9.922122638309869,buy_momentum,2.759999999999991
2016-09-19,8,gold,buy,0.004869391691253515,1314.85,6.402519665244684,0.06402519665244684,-6.466544861897131,buy_momentum,4.0499999999999545
2016-09-20,9,btc,buy,0.00231720244769235,608.66,1.4103884418124257,0.028207768836248516,-1.4385962106486743,buy_reversion,0.4303360000000823
2016-09-21,10,btc,buy,0.33073834565535126,598.88,198.07258044607676,3.9614516089215353,-202.03403205499828,buy_reversion,70.39209999999977
2016-09-22,11,btc,buy,4.6641259097787165e-17,597.42,2.7864421010200006e-14,5.572884202040001e-16,-2.842170943040401e-14,buy_reversion,62.82147600000071
2016-09-23,12,btc,buy,0.0,594.08,0.0,0.0,0.0,blocked_by_cash,0.0
2016-09-25,14,btc,buy,0.0,601.74,0.0,0.0,0.0,blocked_by_cash,0.0
2016-09-26,15,btc,buy,0.0,598.98,0.0,0.0,0.0,blocked_by_cash,0.0
2016-09-27,16,btc,buy,0.0,605.96,0.0,0.0,0.0,blocked_by_cash,0.0
2016-09-28,17,btc,buy,0.0,605.67,0.0,0.0,0.0,blocked_by_cash,0.0
2016-09-29,18,gold,buy,0.0,1318.1,0.0,0.0,0.0,blocked_by_cash,0.0
2016-09-30,19,btc,buy,0.0,609.39,0.0,0.0,0.0,blocked_by_cash,0.0
