date,t,asset,side,qty,price,notional,fee_paid,cash_change,reason,signal_score
2016-09-12,1,btc,buy,0.9648421180600113,609.67,588.2352941176471,11.764705882352942,-600.0,buy_reversion,35.88010000000011
2016-09-13,2,btc,buy,0.3851471839963643,610.92,235.29411764705884,4.705882352941177,-240.00000000000003,buy_reversion,9.985599999999799
2016-09-14,3,btc,buy,0.15459026815614385,608.82,94.11764705882351,1.8823529411764701,-95.99999999999997,buy_reversion,15.563024999999497
2016-09-15,4,btc,buy,0.06167806747195094,610.38,37.64705882352941,0.7529411764705882,-38.4,buy_reversion,3.640464000000059
2016-09-16,5,btc,buy,0.024722666725898054,609.11,15.058823529411764,0.3011764705882353,-15.36,buy_reversion,0.4488999999999452
2016-09-17,6,btc,buy,0.00992278830351329,607.04,6.023529411764707,0.12047058823529413,-6.144000000000001,buy_reversion,4.901796000000246
2016-09-18,7,btc,buy,0.0039396510100164865,611.58,2.409411764705883,0.048188235294117664,-2.4576000000000007,buy_momentum,2.759999999999991
2016-09-19,8,gold,buy,0.0007402417999719128,1314.85,0.9733069306930695,0.009733069306930695,-0.9830400000000002,buy_momentum,4.0499999999999545
2016-09-20,9,btc,buy,0.0006333681897166582,608.66,0.3855058823529412,0.007710117647058824,-0.393216,buy_reversion,0.4303360000000823
2016-09-21,10,btc,buy,0.0002574845594128648,598.88,0.15420235294117648,0.0030840470588235297,-0.15728640000000002,buy_reversion,70.39209999999977
2016-09-22,11,btc,buy,0.00010324552438229487,597.42,0.0616809411764706,0.001233618823529412,-0.06291456000000001,buy_reversion,62.82147600000071
2016-09-23,12,btc,buy,4.153039400516469e-05,594.08,0.024672376470588238,0.0004934475294117648,-0.025165824000000003,buy_reversion,60.31075599999942
2016-09-25,14,btc,buy,1.640068898234337e-05,601.74,0.0098689505882353,0.000197379011764706,-0.010066329600000007,buy_momentum,2.8600000000000136
2016-09-26,15,btc,buy,6.5905042493808145e-06,598.98,0.00394758023529412,7.895160470588241e-05,-0.004026531840000003,buy_reversion,0.05760000000000436
2016-09-27,16,btc,buy,2.605835523991102e-06,605.96,0.0015790320941176483,3.158064188235297e-05,-0.0016106127360000014,buy_momentum,11.879999999999995
2016-09-28,17,btc,buy,1.0428332881718747e-06,605.67,0.0006316128376470593,1.2632256752941186e-05,-0.0006442450944000005,buy_momentum,1.7899999999999636
2016-09-29,18,gold,buy,1.9357148322555499e-07,1318.1,0.000255146572039604,2.5514657203960398e-06,-0.00025769803776000004,buy_reversion,126.5625
2016-09-30,19,btc,buy,1.658347757979774e-07,609.39,0.00010105805402352946,2.021161080470589e-06,-0.00010307921510400005,buy_momentum,10.409999999999968
2016-10-01,20,btc,buy,6.574805895938938e-08,614.82,4.042322160941178e-05,8.084644321882356e-07,-4.123168604160001e-05,buy_momentum,8.860000000000014
2016-10-02,21,btc,buy,2.6378166732625398e-08,612.98,1.6169288643764717e-05,3.2338577287529436e-07,-1.649267441664001e-05,buy_momentum,7.310000000000059
2016-10-03,22,btc,buy,1.0570753383191776e-08,611.85,6.467715457505888e-06,1.2935430915011776e-07,-6.597069766656006e-06,buy_momentum,8.0
2016-10-04,23,gold,buy,2.035923710500698e-09,1283.3,2.612700897685546e-06,2.612700897685546e-08,-2.638827906662401e-06,buy_reversion,871.4304000000124
2016-10-05,24,btc,buy,1.70432898514599e-09,607.18,1.034834473200942e-06,2.0696689464018843e-08,-1.055531162664961e-06,buy_reversion,16.892100000000113
2016-10-06,25,gold,buy,3.332261009403647e-10,1254.5,4.180321436296875e-07,4.1803214362968755e-09,-4.2221246506598436e-07,buy_reversion,1162.8099999999938
2016-10-07,26,btc,buy,2.6826123314941554e-10,617.21,1.6557351571215077e-07,3.3114703142430154e-09,-1.6888498602639378e-07,buy_momentum,5.360000000000014
2016-10-08,27,btc,buy,1.07735638294011e-10,614.74,6.622940628486032e-08,1.3245881256972064e-09,-6.755399441055753e-08,buy_momentum,5.1200000000000045
2016-10-09,28,btc,buy,4.30305571573851e-11,615.65,2.6491762513944136e-08,5.298352502788827e-10,-2.702159776422302e-08,buy_momentum,8.470000000000027
2016-10-10,29,btc,buy,1.7159544330047695e-11,617.54,1.0596705005577653e-08,2.1193410011155306e-10,-1.0808639105689206e-08,buy_momentum,5.459999999999923
2016-10-11,30,btc,buy,6.894744379574577e-12,614.77,4.238682002231063e-09,8.477364004462125e-11,-4.323455642275684e-09,buy_reversion,1.4689439999999736
2016-10-12,31,btc,buy,2.6699938597698066e-12,635.01,1.695472800892425e-09,3.39094560178485e-11,-1.7293822569102734e-09,buy_momentum,20.269999999999982
2016-10-13,32,btc,buy,1.0664021642194005e-12,635.96,6.7818912035697e-10,1.3563782407139401e-11,-6.917529027641094e-10,buy_momentum,20.31000000000006
2016-10-14,33,btc,buy,4.2786607385064827e-13,634.02,2.71275648142788e-10,5.4255129628557604e-12,-2.7670116110564376e-10,buy_momentum,16.480000000000018
2016-10-15,34,btc,buy,1.7009477263867323e-13,637.94,1.0851025925711521e-10,2.170205185142304e-12,-1.1068046444225751e-10,buy_momentum,23.170000000000073
2016-10-16,35,btc,buy,6.766877194793755e-14,641.42,4.34041037028461e-11,8.680820740569221e-13,-4.4272185776903025e-11,buy_momentum,6.409999999999968
2016-10-17,36,btc,buy,2.717129361494036e-14,638.97,1.7361641481138443e-11,3.4723282962276887e-13,-1.7708874310761212e-11,buy_momentum,3.009999999999991
2016-10-18,37,btc,buy,1.0914294727962687e-14,636.29,6.944656592455377e-12,1.3889313184910756e-13,-7.083549724304485e-12,buy_reversion,2.067844000000293
2016-10-19,38,btc,buy,4.4145612029911044e-15,629.25,2.7778626369821526e-12,5.5557252739643054e-14,-2.8334198897217956e-12,buy_reversion,56.610576000000016
2016-10-20,39,btc,buy,1.7701284884866833e-15,627.72,1.111145054792861e-12,2.222290109585722e-14,-1.133367955888718e-12,buy_reversion,49.14009999999828
2016-10-21,40,btc,buy,7.0334539485559e-16,631.92,4.444580219171444e-13,8.889160438342887e-15,-4.533471823554873e-13,buy_reversion,0.8281000000001489
