date,t,price_gold,price_btc,cash,gold_qty,btc_qty,nav_total,nav_cash,nav_gold,nav_btc,state_extreme,state_no_buy,hold_left_gold,hold_left_btc,profit_gold,profit_btc,chosen_buy_asset,sell_flag_gold,sell_flag_btc,dd
2016-09-11,0,1324.6,621.65,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,none,none,0,0,0.0,0.0,none,False,False,0.0
2016-09-12,1,1324.6,609.67,411.483261436513,0.0,0.9463762275822746,988.4604561065983,411.483261436513,0.0,576.9771946700853,none,none,0,12,0.0,35.88010000000011,btc,False,False,-0.011539543893401727
2016-09-13,2,1323.65,610.92,344.22556394092663,0.0,1.0543100308843762,988.3246480088096,344.22556394092663,0.0,644.099084067883,none,none,0,12,0.4011111111109575,9.985599999999799,btc,False,False,-0.011675351991190408
2016-09-14,3,1321.75,608.82,256.23254371735374,0.0,1.1960065370534505,984.3852436062355,256.23254371735374,0.0,728.1526998888818,none,none,0,12,3.610000000000346,15.563024999999497,btc,False,False,-0.015614756393764528
2016-09-15,4,1310.8,610.38,240.95017288227612,0.0,1.2205530761028591,985.9513594739392,240.95017288227612,0.0,745.0011865916631,none,none,0,12,105.67840000000412,3.640464000000059,btc,False,False,-0.014048640526060807
2016-09-16,5,1308.35,609.11,239.1744257658794,0.0,1.2234112274145876,984.3664384963789,239.1744257658794,0.0,745.1920127304995,none,none,0,12,89.87040000000034,0.4488999999999452,btc,False,False,-0.015633561503621052
2016-09-17,6,1308.35,607.04,219.86129576585398,0.0,1.2546026500168799,981.4552884321006,219.86129576585398,0.0,761.5939926662467,none,none,0,12,0.0,4.901796000000246,btc,False,False,-0.018544711567899386
2016-09-18,7,1308.35,611.58,209.9391731275441,0.0,1.2705082898579951,986.9566330388968,209.9391731275441,0.0,777.0174599113527,none,none,0,12,0.0,2.759999999999991,btc,False,False,-0.013043366961103198
2016-09-19,8,1314.85,610.19,203.472628265647,0.004869391691253515,1.2705082898579951,985.1266013193418,203.472628265647,6.402519665244684,775.2514533884502,none,none,12,11,4.0499999999999545,0.0,gold,False,False,-0.014873398680658179
2016-09-20,9,1313.8,608.66,202.0340320549983,0.004869391691253515,1.2728254923056874,983.1494030057468,202.0340320549983,6.397406803968868,774.7179641467797,none,none,11,12,5.4500000000000455,0.4303360000000823,btc,False,False,-0.016850596994253286
2016-09-21,10,1326.1,598.88,2.842170943040401e-14,0.004869391691253515,1.6035638379610386,966.7996115998781,2.842170943040401e-14,6.457300321771286,960.3423112781068,none,none,10,12,17.75,70.39209999999977,btc,False,False,-0.03320038840012196
2016-09-22,11,1339.1,597.42,0.0,0.004869391691253515,1.6035638379610386,964.5217104884413,0.0,6.520602413757581,958.0011080746837,none,none,9,12,30.75,62.82147600000071,btc,False,False,-0.035478289511558736
2016-09-23,12,1338.65,594.08,0.0,0.004869391691253515,1.6035638379610386,959.1636160433904,0.0,6.518411187496518,952.6452048558939,none,none,8,11,23.800000000000182,60.31075599999942,btc,False,False,-0.0408363839566096
2016-09-24,13,1338.65,603.88,0.0,0.004869391691253515,1.6035638379610386,974.8785416554085,0.0,6.518411187496518,968.360130467912,none,none,7,10,0.0,0.0,none,False,False,-0.025121458344591452
2016-09-25,14,1338.65,601.74,0.0,0.004869391691253515,1.6035638379610386,971.446915042172,0.0,6.518411187496518,964.9285038546755,none,none,6,9,0.0,2.8600000000000136,btc,False,False,-0.028553084957828045
2016-09-26,15,1340.5,598.98,0.0,0.004869391691253515,1.6035638379610386,967.0300872240283,0.0,6.5274195621253375,960.5026676619029,none,none,5,8,1.400000000000091,0.05760000000000436,btc,False,False,-0.03296991277597172
2016-09-27,16,1327.0,605.96,0.0,0.004869391691253515,1.6035638379610386,978.1572260251645,0.0,6.461682774293415,971.6955432508711,none,none,4,7,93.89610000000106,11.879999999999995,btc,False,False,-0.021842773974835472
2016-09-28,17,1322.5,605.67,0.0,0.004869391691253515,1.6035638379610386,977.670280249545,0.0,6.439770511682774,971.2305097378622,none,none,3,6,120.1216000000008,1.7899999999999636,btc,False,False,-0.022329719750454946
2016-09-29,18,1318.1,603.85,0.0,0.004869391691253515,1.6035638379610386,974.7303687410144,0.0,6.418345188241258,968.3120235527732,none,none,2,5,126.5625,0.0,gold,False,False,-0.025269631258985514
2016-09-30,19,1322.5,609.39,0.0,0.004869391691253515,1.6035638379610386,983.6355377267602,0.0,6.439770511682774,977.1957672150774,none,none,1,4,13.104400000000856,10.409999999999968,btc,False,False,-0.016364462273239844
2016-10-01,20,1322.5,614.82,0.0,0.004869391691253515,1.6035638379610386,992.3428893668887,0.0,6.439770511682774,985.9031188552059,none,none,0,3,0.0,8.860000000000014,btc,False,False,-0.007657110633111253
2016-10-02,21,1322.5,612.98,0.0,0.004869391691253515,1.6035638379610386,989.3923319050404,0.0,6.439770511682774,982.9525613933575,none,none,0,2,0.0,7.310000000000059,btc,False,False,-0.01060766809495961
2016-10-03,22,1313.3,611.85,0.0,0.004869391691253515,1.6035638379610386,987.5355063645848,0.0,6.394972108123241,981.1405342564615,none,none,0,1,41.990400000003184,8.0,btc,False,False,-0.012464493635415241
2016-10-04,23,1283.3,609.62,0.0,0.004869391691253515,1.6035638379610386,983.813477255194,0.0,6.248890357385636,977.5645868978083,none,none,0,0,871.4304000000124,4.4605439999998575,gold,False,False,-0.01618652274480603
2016-10-05,24,1269.4,607.18,0.0,0.004869391691253515,1.6035638379610386,979.8330969460606,0.0,6.181205812877213,973.6518911331833,none,none,0,0,1075.839999999997,16.892100000000113,btc,False,False,-0.020166903053939422
2016-10-06,25,1254.5,612.08,0.0,0.004869391691253515,1.6035638379610386,987.6180058158701,0.0,6.108651876677535,981.5093539391926,none,none,0,0,1162.8099999999938,0.0,gold,False,False,-0.012381994184129885
2016-10-07,26,1258.75,617.21,0.0,0.004869391691253515,1.6035638379610386,995.8649832192981,0.0,6.1293467913653625,989.7356364279327,none,none,0,0,292.4099999999969,5.360000000000014,btc,False,False,-0.004135016780701939
2016-10-08,27,1258.75,614.74,0.0,0.004869391691253515,1.6035638379610386,991.9041805395343,0.0,6.1293467913653625,985.7748337481689,none,none,0,0,0.0,5.1200000000000045,btc,False,False,-0.00809581946046567
2016-10-09,28,1258.75,615.65,0.0,0.004869391691253515,1.6035638379610386,993.3634236320788,0.0,6.1293467913653625,987.2340768407134,none,none,0,0,0.0,8.470000000000027,btc,False,False,-0.006636576367921143
2016-10-10,29,1259.5,617.54,0.0,0.004869391691253515,1.6035638379610386,996.3978113295935,0.0,6.132998835133803,990.2648124944598,none,none,0,0,5.0,5.459999999999923,btc,False,False,-0.0036021886704065142
2016-10-11,30,1253.45,614.77,0.0,0.004869391691253515,1.6035638379610386,991.9264796787094,0.0,6.103539015401719,985.8229406633077,none,none,0,0,19.272099999998883,1.4689439999999736,btc,False,False,-0.008073520321290606
2016-10-12,31,1256.5,635.01,0.0,0.004869391691253515,1.6035638379610386,1024.3974634036992,0.0,6.118390660060042,1018.2790727436392,none,none,0,0,0.7920999999997733,20.269999999999982,btc,False,False,0.0
2016-10-13,32,1261.05,635.96,0.0,0.004869391691253515,1.6035638379610386,1025.9430047819574,0.0,6.140546392255245,1019.8024583897022,none,none,0,0,2.2999999999999545,20.31000000000006,btc,False,False,0.0
2016-10-14,33,1251.75,634.02,0.0,0.004869391691253515,1.6035638379610386,1022.7868055935843,0.0,6.095261049526588,1016.6915445440577,none,none,0,0,22.090000000000426,16.480000000000018,btc,False,False,-0.0030763884286573173
2016-10-15,34,1251.75,637.94,0.0,0.004869391691253515,1.6035638379610386,1029.0727758383916,0.0,6.095261049526588,1022.977514788865,none,none,0,0,0.0,23.170000000000073,btc,False,False,0.0
2016-10-16,35,1251.75,641.42,0.0,0.004869391691253515,1.6035638379610386,1034.653177994496,0.0,6.095261049526588,1028.5579169449693,none,none,0,0,0.0,6.409999999999968,btc,False,False,0.0
2016-10-17,36,1254.8,638.97,0.0,0.004869391691253515,1.6035638379610386,1030.7392982361498,0.0,6.11011269418491,1024.629185541965,none,none,0,0,0.0,3.009999999999991,btc,False,False,-0.0037827939270748123
2016-10-18,37,1258.2,636.29,0.0,0.004869391691253515,1.6035638379610386,1026.4583030821645,0.0,6.1266686259351735,1020.3316344562293,none,none,0,0,6.4500000000000455,2.067844000000293,btc,False,False,-0.007920407617377445
2016-10-19,38,1269.05,629.25,0.0,0.004869391691253515,1.6035638379610386,1015.2220465627689,0.0,6.179501525785273,1009.0425450369836,none,none,0,0,17.299999999999955,56.610576000000016,btc,False,False,-0.018780333202466082
2016-10-20,39,1271.65,627.72,0.0,0.004869391691253515,1.6035638379610386,1012.7812543090857,0.0,6.192161944182533,1006.5890923649032,none,none,0,0,19.90000000000009,49.14009999999828,btc,False,False,-0.02113937708847069
2016-10-21,40,1266.05,631.92,0.0,0.004869391691253515,1.6035638379610386,1019.488953835051,0.0,6.1648933507115125,1013.3240604843395,none,none,0,0,11.25,0.8281000000001489,btc,False,False,-0.014656335554720235
