date,t,asset,side,qty,price,notional,fee_paid,cash_change,reason,signal_score
2016-09-12,1,btc,buy,1.6402316007020192,609.67,1000.0,20.0,-1020.0,buy_reversion,63.78684444444464
2016-09-17,6,gold,buy,0.0,1308.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-09-18,7,gold,buy,0.0,1308.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-01,20,gold,buy,0.0,1322.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-08,27,gold,buy,0.0,1258.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-09,28,gold,buy,0.0,1258.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-12,31,btc,sell,1.6402316007020192,635.01,1041.5634687617892,20.831269375235784,1020.7321993865534,sell_signal,0.44640000000003965
2016-10-12,31,gold,buy,1.4743900925457298e-05,1256.5,0.018525711512837096,0.00018525711512837095,-0.018710968627965466,buy_reversion,0.0023260525173616777
2016-10-14,33,gold,buy,0.0001509267869806646,1251.75,0.1889226056030469,0.0018892260560304693,-0.1908118316590774,buy_reversion,0.023631526336022744
2016-10-15,34,gold,buy,0.0,1251.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-16,35,gold,buy,0.0,1251.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-17,36,gold,buy,2.97892207806654e-07,1254.8,0.0003737951423557894,3.7379514235578937e-06,-0.0003775330937793473,buy_reversion,4.687931174417549e-05
2016-10-18,37,btc,buy,0.05609736134860289,636.29,35.69419005250253,0.7138838010500506,-36.40807385355258,buy_reversion,2.269999999999982
2016-10-19,38,btc,buy,1.5321640448146523,629.25,964.1142251996199,19.282284503992397,-983.3965097036123,buy_reversion,81.4446084444428
2016-10-22,41,btc,sell,0.0,655.48,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-23,42,btc,sell,0.0,653.25,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-24,43,btc,sell,0.0,651.39,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-25,44,btc,sell,0.0,655.31,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-26,45,btc,sell,0.0,651.45,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-27,46,btc,sell,0.0,682.22,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-28,47,btc,sell,0.0,687.68,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-29,48,btc,sell,0.0,685.91,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-30,49,btc,sell,0.0,698.0,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-05,116,btc,sell,1.5882614061632552,994.67,1579.795972868405,31.5959194573681,1548.2000534110368,extreme_sell,-3.050000000000068
2017-01-06,117,btc,buy,0.0,999.65,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-07,118,btc,buy,0.0,896.83,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-08,119,btc,buy,0.0,908.14,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-09,120,btc,buy,0.0,910.49,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-10,121,btc,buy,0.0,906.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-11,122,btc,buy,0.0,785.22,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-12,123,btc,buy,0.0,780.92,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-13,124,btc,buy,0.0,826.29,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-14,125,btc,buy,0.0,817.91,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-19,130,gold,buy,2.5882921546995917e-05,1196.05,0.030957268316284463,0.00030957268316284464,-0.03126684099944731,buy_reversion,0.0024217418047381705
2017-01-20,131,gold,buy,3.147202304986405e-05,1200.55,0.03778373727251429,0.00037783737272514286,-0.03816157464523943,buy_reversion,0.0029669478879706603
2017-01-21,132,btc,buy,0.0,895.64,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-21,132,gold,buy,0.0,1200.55,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-01-22,133,gold,buy,0.0,1200.55,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-01-25,136,btc,buy,0.0,893.045625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-25,136,gold,buy,5.4856777091081944e-05,1195.0,0.06555384862384292,0.0006555384862384292,-0.06620938711008136,buy_reversion,0.005123912361399653
2017-01-26,137,btc,buy,0.0,915.95625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-26,137,gold,buy,0.00014368675747471172,1189.7,0.17094413536766453,0.0017094413536766454,-0.17265357672134118,buy_reversion,0.013302892132838319
2017-01-27,138,gold,buy,0.00023752979853662053,1184.85,0.2814371817961148,0.0028143718179611484,-0.28425155361407595,buy_reversion,0.021814652450701733
2017-01-28,139,gold,buy,0.0,1184.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-01-29,140,gold,buy,0.0,1184.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-01-30,141,btc,buy,0.0,912.19,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-07,149,gold,sell,0.0,1231.0,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-08,150,gold,sell,0.0006593968578132027,1242.1,0.8190368370897789,0.00819036837089779,0.8108464687188811,sell_signal,12.743770535609883
2017-02-09,151,btc,buy,1.5665724543851143,976.103,1529.1360724426731,30.582721448853462,-1559.7187938915265,buy_reversion,3264.012101017777
2017-02-11,153,gold,buy,0.0,1228.3,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-02-12,154,gold,buy,0.0,1228.3,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-02-16,158,btc,sell,0.0,1035.208125,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-17,159,btc,sell,0.0,1035.2,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-18,160,btc,sell,0.0,1056.637138,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-19,161,btc,sell,0.0,1052.779286,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-20,162,btc,sell,0.0,1050.87,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-21,163,btc,sell,1.5665724543851143,1123.788429,1760.4959974281217,35.20991994856244,1725.2860774795593,sell_signal,105.68760042000008
2017-02-21,163,gold,buy,2.359659273391081e-05,1233.2,0.029099318159458813,0.00029099318159458813,-0.029390311341053403,buy_reversion,0.0021174961993522135
2017-02-22,164,gold,buy,3.3060878201533547e-06,1236.65,0.0040884735027926465,4.088473502792647e-05,-0.004129358237820573,buy_reversion,0.0002983471074379975
2017-03-01,171,gold,buy,6.622154116893047e-05,1240.4,0.08214119966594136,0.0008214119966594136,-0.08296261166260077,buy_reversion,0.006012259254251682
2017-03-02,172,gold,buy,7.326070636421857e-05,1238.1,0.090704080549539,0.00090704080549539,-0.0916111213550344,buy_reversion,0.006627026555440397
2017-03-03,173,gold,buy,0.00018535108724228126,1226.5,0.22733310850265798,0.00227333108502658,-0.22960643958768456,buy_reversion,0.016454696789536174
2017-03-04,174,gold,buy,0.0,1226.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-03-05,175,gold,buy,0.0,1226.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-03-07,177,btc,buy,0.026261513760980102,1279.5,33.60160685717404,0.6720321371434809,-34.27363899431752,buy_reversion,2.5375746605448697
2017-03-08,178,btc,buy,1.4342505846493185,1157.3933,1659.992017194204,33.19984034388408,-1693.191857538088,buy_reversion,12841.711367625576
2017-03-11,181,gold,buy,0.0,1202.65,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-03-12,182,btc,sell,0.0,1227.494625,0.0,0.0,0.0,blocked_by_hold,0.0
2017-03-12,182,gold,buy,0.0,1202.65,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-03-13,183,btc,sell,0.0,1227.68,0.0,0.0,0.0,blocked_by_hold,0.0
2017-03-14,184,btc,sell,0.0,1245.370786,0.0,0.0,0.0,blocked_by_hold,0.0
2017-03-15,185,btc,sell,0.0,1257.399625,0.0,0.0,0.0,blocked_by_hold,0.0
2017-03-16,186,btc,sell,0.0,1257.0,0.0,0.0,0.0,blocked_by_hold,0.0
2017-03-26,196,gold,buy,0.0,1247.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-03-27,197,gold,sell,0.00035173601532949446,1257.55,0.4423256260776057,0.004423256260776057,0.4379023698168297,sell_signal,0.5757944134502395
2017-04-01,202,gold,buy,0.0,1244.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-04-02,203,gold,buy,0.0,1244.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-04-10,211,btc,sell,1.4605120984102986,1207.744875,1763.926001730534,35.27852003461068,1728.6474816959233,sell_signal,0.809295017003933
2017-04-10,211,gold,buy,2.7422864041231012e-05,1250.05,0.034279951194740824,0.00034279951194740826,-0.03462275070668823,buy_reversion,0.0025268010066847946
2017-04-11,212,gold,buy,2.605307653630267e-05,1252.9,0.032641899592333615,0.00032641899592333613,-0.032968318588256953,buy_reversion,0.0024115938195684444
2017-04-13,214,gold,sell,0.0,1284.15,0.0,0.0,0.0,blocked_by_hold,0.0
2017-04-13,214,btc,buy,1.4371049784594974,1180.023713,1695.8179526525612,33.916359053051224,-1729.7343117056125,buy_reversion,540.8062866799576
2017-04-14,215,gold,sell,0.0,1284.15,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-04-15,216,gold,sell,0.0,1284.15,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-04-16,217,gold,sell,0.0,1284.15,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-04-17,218,gold,buy,0.0,1284.15,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-04-20,221,btc,sell,0.0,1241.686325,0.0,0.0,0.0,blocked_by_hold,0.0
2017-04-21,222,gold,sell,0.0,1281.85,0.0,0.0,0.0,blocked_by_hold,0.0
2017-04-21,222,btc,sell,0.0,1236.63,0.0,0.0,0.0,blocked_by_hold,0.0
2017-04-22,223,gold,sell,0.0,1281.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-04-22,223,btc,sell,0.0,1261.311225,0.0,0.0,0.0,blocked_by_hold,0.0
2017-04-23,224,gold,sell,0.0,1281.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-04-23,224,btc,sell,0.0,1257.988113,0.0,0.0,0.0,blocked_by_hold,0.0
2017-04-25,226,btc,sell,1.4371049784594974,1279.414688,1838.6532176390047,36.773064352780096,1801.8801532862246,sell_signal,50.20220698000003
2017-04-25,226,gold,buy,2.8001671639511814e-05,1267.8,0.035500519304573076,0.00035500519304573075,-0.03585552449761881,buy_reversion,0.00254572851102186
2017-04-26,227,gold,buy,4.3697231306878245e-05,1261.85,0.05513935132458431,0.0005513935132458431,-0.05569074483783015,buy_reversion,0.003935544483772758
