date,t,asset,side,qty,price,notional,fee_paid,cash_change,reason,signal_score
2016-09-12,1,btc,buy,0.42902388983729783,609.67,261.56299491710536,5.231259898342107,-266.79425481544746,buy_reversion,15.94671111111116
2016-09-13,2,btc,buy,0.05344813529895423,610.92,32.65253481683712,0.6530506963367424,-33.30558551317386,buy_reversion,2.7206669753086934
2016-09-14,3,gold,buy,0.022597723080409367,1321.75,29.86854048153108,0.2986854048153108,-30.16722588634639,buy_reversion,5.640625
2016-09-15,4,gold,buy,0.5109344932751239,1310.8,669.7329337850323,6.697329337850323,-676.4302631228826,buy_reversion,151.53609999999867
2016-09-17,6,gold,buy,0.0,1308.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-09-18,7,gold,buy,0.0,1308.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-09-22,11,gold,sell,0.0,1339.1,0.0,0.0,0.0,blocked_by_hold,0.0
2016-09-23,12,gold,sell,0.0,1338.65,0.0,0.0,0.0,blocked_by_hold,0.0
2016-09-24,13,gold,sell,0.0,1338.65,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-09-25,14,gold,sell,0.0,1338.65,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-09-26,15,gold,sell,0.0,1340.5,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-01,20,gold,sell,0.0,1322.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-02,21,gold,sell,0.0,1322.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-08,27,gold,sell,0.0,1258.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-09,28,gold,sell,0.0,1258.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-15,34,gold,sell,0.0,1251.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-16,35,gold,sell,0.0,1251.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-22,41,gold,sell,0.0,1266.05,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-23,42,gold,sell,0.0,1266.05,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-29,48,gold,sell,0.0,1273.0,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-30,49,gold,sell,0.0,1273.0,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-05,55,gold,sell,0.0,1302.8,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-06,56,gold,sell,0.0,1302.8,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-12,62,gold,sell,0.0,1236.45,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-13,63,gold,sell,0.0,1236.45,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-19,69,gold,sell,0.0,1211.0,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-20,70,gold,sell,0.0,1211.0,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-23,73,gold,sell,0.5335322163555333,1185.35,632.4224126570314,6.324224126570314,626.098188530461,extreme_sell,-25.65000000000009
2017-01-05,116,btc,sell,0.4824720251362521,994.67,479.90044924227584,9.598008984845517,470.3024402574303,extreme_sell,-3.050000000000068
2017-01-06,117,gold,buy,0.0,1175.85,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-06,117,btc,buy,0.0,999.65,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-07,118,gold,buy,0.0,1175.85,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-07,118,btc,buy,0.0,896.83,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-07,118,gold,buy,0.0,1175.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-01-08,119,gold,buy,0.0,1175.85,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-08,119,btc,buy,0.0,908.14,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-08,119,gold,buy,0.0,1175.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-01-09,120,gold,buy,0.0,1178.5,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-09,120,btc,buy,0.0,910.49,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-10,121,gold,buy,0.0,1189.5,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-10,121,btc,buy,0.0,906.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-11,122,btc,buy,0.0,785.22,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-12,123,gold,buy,0.0,1205.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-12,123,btc,buy,0.0,780.92,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-13,124,gold,buy,0.0,1190.35,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-13,124,btc,buy,0.0,826.29,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-14,125,btc,buy,0.0,817.91,0.0,0.0,0.0,blocked_by_no_buy,0.0
