date,t,asset,side,qty,price,notional,fee_paid,cash_change,reason,signal_score
2016-09-18,7,btc,buy,0.8015240498894217,611.58,490.19607843137254,9.803921568627452,-500.0,buy_momentum,5632.6530612244715
2016-09-19,8,gold,buy,0.18825322468361222,1314.85,247.5247524752475,2.4752475247524752,-249.99999999999997,buy_momentum,6328.124999999929
2016-09-20,9,gold,buy,0.09420183912134555,1313.8,123.76237623762378,1.2376237623762378,-125.00000000000003,buy_momentum,6728.395061728451
2016-09-21,10,gold,buy,0.046664043525233304,1326.1,61.88118811881188,0.6188118811881188,-62.49999999999999,buy_momentum,17750.0
2016-09-22,11,gold,buy,0.023105514195658237,1339.1,30.940594059405942,0.3094059405940594,-31.25,buy_momentum,25413.22314049587
2016-09-23,12,gold,buy,0.011556640667615114,1338.65,15.470297029702973,0.15470297029702973,-15.625000000000004,buy_momentum,16527.777777777905
2016-09-24,13,gold,buy,0.005778320333807557,1338.65,7.7351485148514865,0.07735148514851486,-7.812500000000002,buy_momentum,14704.1420118344
2016-09-25,14,btc,buy,0.006364304953543222,601.74,3.8296568627450984,0.07659313725490197,-3.9062500000000004,buy_momentum,1459.1836734693948
2016-09-25,14,gold,buy,0.0014445800834518893,1338.65,1.9337871287128716,0.019337871287128716,-1.9531250000000004,buy_momentum,6403.061224489888
2016-09-26,15,gold,buy,0.0007212932221980127,1340.5,0.966893564356436,0.00966893564356436,-0.9765625000000004,buy_momentum,622.2222222222626
2016-09-27,16,btc,buy,0.0007899978675871963,605.96,0.47870710784313747,0.00957414215686275,-0.4882812500000002,buy_momentum,4640.624999999998
2016-09-28,17,btc,buy,0.00039518806267698376,605.67,0.23935355392156873,0.004787071078431375,-0.2441406250000001,buy_momentum,619.3771626297452
2016-09-29,18,btc,buy,0.00019818957847277365,603.85,0.11967677696078438,0.0023935355392156877,-0.12207031250000007,buy_momentum,651.2345679012387
2016-09-30,19,btc,buy,9.819391273304809e-05,609.39,0.05983838848039218,0.0011967677696078437,-0.06103515625000002,buy_momentum,2883.6565096952822
2016-10-01,20,btc,buy,4.8663339254084255e-05,614.82,0.029919194240196085,0.0005983838848039217,-0.030517578125000007,buy_momentum,2215.0000000000036
