date,t,price_gold,price_btc,cash,gold_qty,btc_qty,nav_total,nav_cash,nav_gold,nav_btc,state_extreme,state_no_buy,hold_left_gold,hold_left_btc,profit_gold,profit_btc,chosen_buy_asset,sell_flag_gold,sell_flag_btc,dd
2016-09-11,0,1324.6,621.65,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,none,none,0,0,0.0,0.0,none,False,False,0.0
2016-09-12,1,1324.6,609.67,-20.0,0.0,1.6402316007020192,980.0,-20.0,0.0,1000.0,none,none,0,12,0.0,63.78684444444464,btc,False,False,-0.020000000000000018
2016-09-13,2,1323.65,610.92,-20.0,0.0,1.6402316007020192,982.0502895008775,-20.0,0.0,1002.0502895008775,none,none,0,11,0.6267361111108711,24.486002777778243,btc,False,False,-0.01794971049912253
2016-09-14,3,1321.75,608.82,-20.0,0.0,1.6402316007020192,978.6058031394034,-20.0,0.0,998.6058031394034,none,none,0,10,5.640625,33.72124899999887,btc,False,False,-0.021394196860596626
2016-09-15,4,1310.8,610.38,-20.0,0.0,1.6402316007020192,981.1645644364985,-20.0,0.0,1001.1645644364985,none,none,0,9,151.53609999999867,12.02240044444402,btc,False,False,-0.018835435563501535
2016-09-16,5,1308.35,609.11,-20.0,0.0,1.6402316007020192,979.0814703036069,-20.0,0.0,999.0814703036069,none,none,0,8,156.33334444444438,0.6094404444444363,gold,False,False,-0.020918529696393073
2016-09-17,6,1308.35,607.04,-20.0,0.0,1.6402316007020192,975.6861908901537,-20.0,0.0,995.6861908901537,none,none,0,7,83.96667777777506,7.354943999999941,btc,False,False,-0.024313809109846263
2016-09-18,7,1308.35,611.58,-20.0,0.0,1.6402316007020192,983.132842357341,-20.0,0.0,1003.132842357341,none,none,0,6,26.21440000000121,2.759999999999991,none,False,False,-0.016867157642659003
2016-09-19,8,1314.85,610.19,-20.0,0.0,1.6402316007020192,980.8529204323652,-20.0,0.0,1000.8529204323652,none,none,0,5,4.0499999999999545,0.0,none,False,False,-0.01914707956763484
2016-09-20,9,1313.8,608.66,-20.0,0.0,1.6402316007020192,978.343366083291,-20.0,0.0,998.343366083291,none,none,0,4,5.4500000000000455,0.2560360000000865,btc,False,False,-0.021656633916709023
2016-09-21,10,1326.1,598.88,-20.0,0.0,1.6402316007020192,962.3019010284253,-20.0,0.0,982.3019010284253,none,none,0,3,17.75,93.56048044444317,btc,False,False,-0.03769809897157472
2016-09-22,11,1339.1,597.42,-20.0,0.0,1.6402316007020192,959.9071628914003,-20.0,0.0,979.9071628914003,none,none,0,2,30.75,111.68262399999965,btc,False,False,-0.04009283710859968
2016-09-23,12,1338.65,594.08,-20.0,0.0,1.6402316007020192,954.4287893450556,-20.0,0.0,974.4287893450556,none,none,0,1,23.800000000000182,113.70667777777703,btc,False,False,-0.045571210654944405
2016-09-24,13,1338.65,603.88,-20.0,0.0,1.6402316007020192,970.5030590319353,-20.0,0.0,990.5030590319353,none,none,0,0,24.850000000000136,0.0,none,False,False,-0.029496940968064655
2016-09-25,14,1338.65,601.74,-20.0,0.0,1.6402316007020192,966.9929634064331,-20.0,0.0,986.9929634064331,none,none,0,0,12.550000000000182,2.8600000000000136,none,False,False,-0.03300703659356696
2016-09-26,15,1340.5,598.98,-20.0,0.0,1.6402316007020192,962.4659241884955,-20.0,0.0,982.4659241884955,none,none,0,0,1.400000000000091,1.5600000000000591,none,False,False,-0.037534075811504475
2016-09-27,16,1327.0,605.96,-20.0,0.0,1.6402316007020192,973.9147407613956,-20.0,0.0,993.9147407613956,none,none,0,0,123.65440000000262,11.879999999999995,gold,False,False,-0.026085259238604386
2016-09-28,17,1322.5,605.67,-20.0,0.0,1.6402316007020192,973.439073597192,-20.0,0.0,993.439073597192,none,none,0,0,192.93209999999647,1.7899999999999636,gold,False,False,-0.02656092640280805
2016-09-29,18,1318.1,603.85,-20.0,0.0,1.6402316007020192,970.4538520839144,-20.0,0.0,990.4538520839144,none,none,0,0,230.73610000000167,2.1100000000000136,gold,False,False,-0.029546147916085563
2016-09-30,19,1322.5,609.39,-20.0,0.0,1.6402316007020192,979.5407351518035,-20.0,0.0,999.5407351518035,none,none,0,0,43.736177777779425,10.409999999999968,gold,False,False,-0.02045926484819649
2016-10-01,20,1322.5,614.82,-20.0,0.0,1.6402316007020192,988.4471927436156,-20.0,0.0,1008.4471927436156,none,none,0,0,0.3843999999998647,8.860000000000014,none,False,False,-0.011552807256384412
2016-10-02,21,1322.5,612.98,-20.0,0.0,1.6402316007020192,985.4291665983238,-20.0,0.0,1005.4291665983238,none,none,0,0,0.0,7.310000000000059,none,False,False,-0.014570833401676198
2016-10-03,22,1313.3,611.85,-20.0,0.0,1.6402316007020192,983.5757048895305,-20.0,0.0,1003.5757048895305,none,none,0,0,50.694399999998446,8.0,gold,False,False,-0.0164242951104695
2016-10-04,23,1283.3,609.62,-20.0,0.0,1.6402316007020192,979.917988419965,-20.0,0.0,999.917988419965,none,none,0,0,1250.329599999993,5.195360444444737,btc,False,False,-0.020082011580034975
2016-10-05,24,1269.4,607.18,-20.0,0.0,1.6402316007020192,975.915823314252,-20.0,0.0,995.915823314252,none,none,0,0,1805.6833777777783,28.651040444445634,btc,False,False,-0.024084176685748027
2016-10-06,25,1254.5,612.08,-20.0,0.0,1.6402316007020192,983.952958157692,-20.0,0.0,1003.952958157692,none,none,0,0,2124.595377777791,0.0,gold,False,False,-0.016047041842307985
2016-10-07,26,1258.75,617.21,-20.0,0.0,1.6402316007020192,992.3673462692933,-20.0,0.0,1012.3673462692933,none,none,0,0,691.3393777777877,5.360000000000014,gold,False,False,-0.007632653730706651
2016-10-08,27,1258.75,614.74,-20.0,0.0,1.6402316007020192,988.3159742155593,-20.0,0.0,1008.3159742155593,btc,none,0,0,103.4967111111079,5.1200000000000045,none,False,False,-0.011684025784440721
