date,t,asset,side,qty,price,notional,fee_paid,cash_change,reason,signal_score
2016-09-12,1,btc,buy,1.6402316007020192,609.67,1000.0,20.0,-1020.0,buy_reversion,63.78684444444464
2016-09-17,6,gold,buy,0.0,1308.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-09-18,7,gold,buy,0.0,1308.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-09-24,13,gold,buy,0.0,1338.65,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-09-25,14,gold,buy,0.0,1338.65,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-01,20,gold,buy,0.0,1322.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-08,27,gold,buy,0.0,1258.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-09,28,gold,buy,0.0,1258.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-01-05,116,btc,sell,1.6402316007020192,994.67,1631.4891662702773,32.62978332540555,1598.8593829448719,extreme_sell,-3.050000000000068
2017-01-06,117,btc,buy,0.0,999.65,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-06,117,gold,buy,2.4562491504902936e-05,1175.85,0.028881805636040116,0.0002888180563604012,-0.02917062369240052,buy_momentum,0.0021509623671358675
2017-01-07,118,btc,buy,0.0,896.83,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-07,118,gold,buy,0.0,1175.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-01-08,119,btc,buy,0.0,908.14,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-08,119,gold,buy,0.0,1175.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-01-09,120,btc,buy,0.0,910.49,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-09,120,gold,buy,1.3975843189301265e-06,1178.5,0.0016470531198591542,1.6470531198591542e-05,-0.0016635236510577458,buy_momentum,0.0001229424219657096
2017-01-10,121,btc,buy,0.0,906.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-10,121,gold,buy,1.023337921898377e-05,1189.5,0.012172604580981196,0.00012172604580981196,-0.012294330626791007,buy_momentum,0.00091709217952164
2017-01-11,122,btc,buy,0.0,785.22,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-12,123,btc,buy,0.0,780.92,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-12,123,gold,buy,2.0647189130119003e-05,1205.05,0.024880895261249904,0.000248808952612499,-0.025129704213862403,buy_momentum,0.001899063475546309
2017-01-13,124,btc,buy,0.0,826.29,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-13,124,gold,buy,8.450329588650102e-06,1190.35,0.010058849825849649,0.0001005884982584965,-0.010159438324108145,buy_momentum,0.0007583999999999941
2017-01-14,125,btc,buy,0.0,817.91,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-15,126,btc,buy,0.0,819.55,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-16,127,btc,buy,0.0,830.5,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-17,128,btc,buy,0.0,903.84,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-17,128,gold,buy,1.6488180011039524e-05,1216.05,0.020050451302424614,0.00020050451302424614,-0.02025095581544886,buy_momentum,0.00154437834264768
2017-01-18,129,btc,buy,0.0,906.6,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-18,129,gold,buy,1.544705230824801e-05,1214.75,0.01876430679144427,0.00018764306791444268,-0.018951949859358712,buy_momentum,0.001443786982248526
2017-01-19,130,btc,buy,0.0,895.798875,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-19,130,gold,buy,2.6726387782686138e-05,1196.05,0.03196609610748175,0.00031966096107481753,-0.03228575706855657,buy_reversion,0.0024217418047381705
2017-01-20,131,btc,buy,0.0,893.6210875,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-20,131,gold,buy,3.249762554080487e-05,1200.55,0.03901502434301329,0.0003901502434301329,-0.03940517458644342,buy_reversion,0.0029669478879706603
2017-01-21,132,btc,buy,0.0,895.64,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-21,132,gold,buy,0.0,1200.55,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-01-22,133,btc,buy,0.0,918.603625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-22,133,gold,buy,0.0,1200.55,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-01-23,134,btc,buy,0.0,922.0736125,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-23,134,gold,buy,9.892793306821744e-06,1212.85,0.011998474362178753,0.00011998474362178753,-0.01211845910580054,buy_momentum,0.0009218106995884748
2017-01-24,135,btc,buy,0.0,919.97,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-24,135,gold,buy,9.36753206451517e-06,1216.8,0.011398413016102059,0.00011398413016102059,-0.011512397146263079,buy_momentum,0.000878568339100346
2017-01-25,136,btc,buy,0.0,893.045625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-25,136,gold,buy,5.664358825249995e-05,1195.0,0.06768908796173743,0.0006768908796173744,-0.06836597884135481,buy_reversion,0.005123912361399653
2017-01-26,137,btc,buy,0.0,915.95625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-26,137,gold,buy,0.00014836696501912316,1189.7,0.17651217828325083,0.0017651217828325084,-0.17827730006608333,buy_reversion,0.013302892132838319
2017-01-27,138,gold,buy,0.00024526668935851326,1184.85,0.2906042368864344,0.0029060423688643438,-0.2935102792552987,buy_reversion,0.021814652450701733
2017-01-28,139,gold,buy,0.0,1184.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-01-29,140,btc,buy,0.0,915.933,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-29,140,gold,buy,0.0,1184.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-01-30,141,btc,buy,0.0,912.19,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-30,141,gold,buy,1.7052418958015526e-06,1192.8,0.002034012533312092,2.034012533312092e-05,-0.0020543526586452128,buy_momentum,0.0001537393374330445
2017-01-31,142,btc,buy,0.0,964.706075,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-31,142,gold,buy,1.46644927573707e-05,1212.8,0.017785096816139184,0.00017785096816139184,-0.017962947784300576,buy_momentum,0.0013668150031786418
2017-02-01,143,btc,buy,0.0,979.703875,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-01,143,gold,buy,9.875592608866768e-06,1203.65,0.011886757043662486,0.00011886757043662487,-0.012005624614099111,buy_momentum,0.0009066358024691446
2017-02-02,144,btc,buy,0.0,983.42,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-02,144,gold,buy,1.8649125473669222e-05,1221.95,0.022788298872550107,0.00022788298872550107,-0.023016181861275607,buy_momentum,0.0017645659928656426
2017-02-03,145,btc,buy,0.0,1013.027,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-03,145,gold,buy,1.1229693116351327e-05,1215.2,0.013646323074990132,0.00013646323074990133,-0.013782786305740034,buy_momentum,0.0010508538187277206
2017-02-04,146,gold,buy,0.0,1215.2,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-02-04,146,btc,buy,0.9841705403977995,1030.999413,1014.6792494420241,20.293584988840482,-1034.9728344308646,buy_momentum,66.29333799999995
2017-02-05,147,btc,sell,0.0,1034.07,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-06,148,btc,sell,0.0,1024.01375,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-07,149,btc,sell,0.0,1050.11,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-08,150,btc,sell,0.0,1052.84,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-09,151,btc,sell,0.0,976.103,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-10,152,btc,sell,0.0,999.1035,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-11,153,btc,sell,0.0,997.59,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-12,154,btc,sell,0.0,1000.604625,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-13,155,btc,sell,0.0,999.877375,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-14,156,btc,sell,0.0,1001.2,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-15,157,btc,sell,0.0,1012.325988,0.0,0.0,0.0,blocked_by_hold,0.0
2017-03-17,187,btc,sell,0.9841705403977995,1091.171888,1073.8992266798473,21.477984533596945,1052.4212421462503,extreme_sell,-136.50811199999998
2017-03-18,188,btc,buy,0.0,952.2323625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-18,188,gold,buy,0.0,1229.6,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-03-19,189,btc,buy,0.0,967.69,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-19,189,gold,buy,0.0,1229.6,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-03-20,190,btc,buy,0.0,1049.084488,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-20,190,gold,buy,8.782591612589382e-07,1232.4,0.0010823665903355155,1.0823665903355155e-05,-0.0010931902562388706,buy_momentum,8.360516433212307e-05
2017-03-21,191,btc,buy,0.0,1118.630043,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-21,191,gold,buy,3.3690545767821774e-06,1241.6,0.004183018162532751,4.1830181625327514e-05,-0.004224848344158079,buy_momentum,0.0003255208333333333
2017-03-22,192,btc,buy,0.0,1113.0,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-22,192,gold,buy,5.339945883074026e-06,1249.05,0.006669859405253611,6.669859405253612e-05,-0.006736557999306147,buy_momentum,0.0005221616687696326
2017-03-23,193,btc,buy,0.0,1038.789,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-23,193,gold,buy,4.875937659157234e-06,1247.5,0.00608273222979865,6.08273222979865e-05,-0.0061435595520966365,buy_momentum,0.00047560845998512305
2017-03-24,194,btc,buy,0.0,941.9197143,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-24,194,gold,buy,4.071126765269074e-06,1247.5,0.0050787306396731695,5.0787306396731697e-05,-0.005129517946069901,buy_momentum,0.0003971071663379332
2017-03-25,195,btc,buy,0.0,927.93,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-25,195,gold,buy,0.0,1247.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-03-26,196,btc,buy,0.0,956.7863125,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-26,196,gold,buy,0.0,1247.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-03-27,197,gold,buy,2.586257549141669e-06,1257.55,0.003252348180923106,3.252348180923106e-05,-0.003284871662732337,buy_momentum,0.0002563513927150279
2017-03-28,198,btc,buy,0.0,1041.04,0.0,0.0,0.0,blocked_by_no_buy,0.0
