date,t,asset,side,qty,price,notional,fee_paid,cash_change,reason,signal_score
2016-09-12,2,btc,buy,0.0076207895137936285,405.0,3.0864197530864197,0.0617283950617284,-3.148148148148148,buy_momentum,1.25
2016-09-13,3,btc,buy,0.006563938148235225,409.96,2.690952083250513,0.05381904166501026,-2.7447711249155233,buy_momentum,1.1066666666666642
2016-09-14,4,btc,buy,0.005367846526777354,414.87,2.226958488564121,0.044539169771282416,-2.271497658335403,buy_momentum,0.9293750000000003
2016-09-15,5,btc,buy,0.004432902955650903,419.68,1.860400712427571,0.03720801424855142,-1.8976087266761223,buy_momentum,0.7872000000000003
2016-09-16,6,gold,buy,0.002591691424014824,1204.77,3.122392076910339,0.03122392076910339,-3.1536159976794425,buy_momentum,3.7999999999999545
2016-09-17,7,btc,sell,0.0,428.94,0.0,0.0,0.0,blocked_by_hold,0.0
2016-09-17,7,gold,buy,0.0,1204.77,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-09-17,7,btc,buy,0.0020774438291778904,428.94,0.8910987560875643,0.017821975121751286,-0.9089207312093156,buy_momentum,0.3873469387755105
2016-09-18,8,btc,sell,0.0,433.33,0.0,0.0,0.0,blocked_by_hold,0.0
2016-09-18,8,btc,buy,0.0015143848477415331,433.33,0.6562283860718385,0.013124567721436772,-0.6693529537932753,buy_momentum,0.2884374999999997
2016-09-19,9,btc,sell,0.0,437.52,0.0,0.0,0.0,blocked_by_hold,0.0
2016-09-19,9,gold,buy,0.0024596231777583195,1207.48,2.9699457946796155,0.029699457946796154,-2.9996452526264115,buy_momentum,3.6400000000001
2016-09-20,10,btc,sell,0.0,441.5,0.0,0.0,0.0,blocked_by_hold,0.0
2016-09-20,10,gold,buy,0.0024082430237194834,1208.35,2.910000457711438,0.02910000457711438,-2.939100462288552,buy_momentum,3.5799999999999272
2016-09-21,11,btc,sell,0.0,445.24,0.0,0.0,0.0,blocked_by_hold,0.0
2016-09-21,11,gold,buy,0.002953642638595235,1209.18,3.5714856057365867,0.035714856057365865,-3.6072004617939526,buy_momentum,4.410000000000082
2016-09-22,12,btc,sell,0.0,448.74,0.0,0.0,0.0,blocked_by_hold,0.0
2016-09-22,12,gold,buy,0.0034786080901897235,1209.99,4.209081003048664,0.04209081003048664,-4.25117181307915,buy_momentum,5.220000000000027
2016-09-23,13,btc,sell,0.0,451.96,0.0,0.0,0.0,blocked_by_hold,0.0
2016-09-23,13,gold,buy,0.0021800914045782297,1210.77,2.639589269921183,0.02639589269921183,-2.665985162620395,buy_momentum,3.2899999999999636
2016-09-24,14,btc,sell,0.0,454.91,0.0,0.0,0.0,blocked_by_hold,0.0
2016-09-24,14,gold,buy,0.0,1210.77,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-09-24,14,btc,buy,0.00032028036005661705,454.91,0.14569873859335566,0.0029139747718671134,-0.14861271336522278,buy_momentum,0.0684183673469389
2016-09-25,15,btc,sell,0.0,457.56,0.0,0.0,0.0,blocked_by_hold,0.0
